Model,Category,Name,Price/Details,Image URL
XLE,Exterior,Wind Chill Pearl *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5406/265/5e3b6ac979198cf28d70eac0e13eadc4ac512d32ae10b11c7c9a488f1642c072.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XLE,Exterior,Magnetic Gray Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5406/918/27f13fbe030d9b7a1cb84a597cc8d56cd0bdb7dd6c38d477cc5ff85876fcf631.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XLE,Exterior,Midnight Black Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5406/833/675e3b61ee447c32ef533411cc6e2b1e6caa649a9d9a900a710fad0d6bd86d37.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XLE,Exterior,Ruby Flare Pearl *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5406/758/a1d107a6fe932af353b9e8ea1f389189cbdad795ee3501d32b0146b5d0db7e3d.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XLE,Exterior,Cypress,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5406/250/84dacab27ccfec5a70e02a412e1157f3ba55bb046f7c64f66d48a8a5d69a3325.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XLE,Exterior,Blueprint,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5406/105/56875e69628b5084925ff31e39a2f3572724c7113cdb0a4cd42ecddb57582fcc.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XLE,Interior,Gray Softex®,Included,N/A
XLE,Engine,2.5L Hybrid Engine,Included,N/A
XLE,Transmission,Electronically controlled Continuously Variable Transmission (ECVT),Included,N/A
XLE,Drivetrain,Front-Wheel Drive,Included,N/A
XLE,Drivetrain,All-Wheel Drive,,N/A
XLE,Add-On,1500W inverter *,$300 MSRP,N/A
XLE,Add-On,Roof rails,$150 MSRP,N/A
XLE,Add-On,Spare tire,$75 MSRP,N/A
XSE,Exterior,Celestial Silver Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5410/389/dffb0a7de93ee2626bddf068d88f340f1d1b1f685df220038a861c0fe288876b.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XSE,Exterior,Ice Cap,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5410/633/d5d35419b8de2a72751f527a18abd3276d110b170bf3a69033e351b8751646aa.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XSE,Exterior,Cement,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5410/319/c65af74f31fd32efe5ef451ccb8cc4b4ca5c242458968f8427358e41c2986aac.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XSE,Exterior,Magnetic Gray Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5410/693/64f5a32d5952c8736f76c6e69e20b1ab04dd209f2d7fa4d54c13ce47f26e6267.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XSE,Exterior,Midnight Black Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5410/873/aa980a7910c07bdcc57a7dcf96bc2f1adb63494351bfa5dc3d5c2161a0cd8d3c.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XSE,Exterior,Ruby Flare Pearl *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5410/86/1f347f060bfe8d1066a0debe14413f82263c4ea67fcaa573c82728da7bfb1359.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XSE,Exterior,Blueprint,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5410/293/f83a7f7d7a5611e8583d0b2a5c76f3efa75b57ebd84055516e903af0b542ccfb.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XSE,Interior,Black leather-trimmed,Included,N/A
XSE,Interior,Cool Gray Softex®,Included,N/A
XSE,Interior,Black Softex®,Included,N/A
XSE,Engine,2.5L Hybrid Engine,Included,N/A
XSE,Transmission,Electronically controlled Continuously Variable Transmission (ECVT),Included,N/A
XSE,Drivetrain,Front-Wheel Drive,Included,N/A
XSE,Drivetrain,All-Wheel Drive,$890 MSRP,N/A
XSE,Add-On,1500W inverter *,$300 MSRP,N/A
XSE,Add-On,Roof rails,$150 MSRP,N/A
XSE,Add-On,Spare tire,$75 MSRP,N/A
Limited,Exterior,Celestial Silver Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5414/286/e9b47af6618b602ae00d6263472e7c7e8c3da242f0928c3f988897827bcc8a71.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited,Exterior,Wind Chill Pearl *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5414/35/a0afb65309e78ddad7406f6ac99e7ca8b68d665a6e4780193595c64faba9a635.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited,Exterior,Magnetic Gray Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5414/140/3fb42744df561faf647618a07f8b0ae82177f3f6b61ff5c7456c625726f15bec.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited,Exterior,Midnight Black Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5414/284/2883bd2cf561b21f7d177feb4067ade74a28450bb80d540952515ea823a2da0b.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited,Exterior,Ruby Flare Pearl *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5414/296/6f2315b8cfa638e76d40885c55c3a0e330f1046f543dc72eae4f38ffc85370e8.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited,Exterior,Cypress,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5414/402/f7dfc9425f531be81e70fe9114ed5c6f82f2e8106d12162f8e0033c5b91291c2.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited,Exterior,Blueprint,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5414/481/633b4ff94de92e49d9dc679949b0bae38753364137a3c0d8f212819bf5b7b7fc.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited,Interior,Macadamia leather-trimmed,Included,N/A
Limited,Interior,Black leather-trimmed,Included,N/A
Limited,Engine,2.5L Hybrid Engine,Included,N/A
Limited,Transmission,Electronically controlled Continuously Variable Transmission (ECVT),Included,N/A
Limited,Drivetrain,Front-Wheel Drive,Included,N/A
Limited,Drivetrain,All-Wheel Drive,"$2,000 MSRP",N/A
Limited,Add-On,1500W inverter *,$300 MSRP,N/A
Limited,Add-On,Digital rearview mirror with HomeLink® universal transceiver,$200 MSRP,N/A
Limited,Add-On,Spare tire,$75 MSRP,N/A
Woodland Edition,Exterior,Cement,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5409/383/810ad77714eac973bb470d16a0d15b2dec5abbc60793cd76010c3df271645d08.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Woodland Edition,Exterior,Midnight Black Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5409/69/93caa825bd76d027674f958ac41fec8deb5192f2f70af0c76d20c14c90ae2fd2.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Woodland Edition,Exterior,Cypress,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5409/170/19e5b3caef8f5095d1cbae2afb63f4f3073388bcb4e2ae2c075c6b41398cb753.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Woodland Edition,Interior,Black Softex®,Included,N/A
Woodland Edition,Engine,2.5L Hybrid Engine,Included,N/A
Woodland Edition,Transmission,Electronically controlled Continuously Variable Transmission (ECVT),Included,N/A
Woodland Edition,Drivetrain,All-Wheel Drive,Included,N/A
Platinum,Exterior,Celestial Silver Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5418/673/fd9ee3e1391c17691f6d44baa8ae356c50e71208f9b81e9d13bf71cad202abcc.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Platinum,Exterior,Wind Chill Pearl *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5418/521/4ea53b8187457f422bc9d74a3ab61179d4bb766d71abe64d03efa32a6cfd321b.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Platinum,Exterior,Magnetic Gray Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5418/336/8dc2f998fb75962841caa196b5d53453299f2ad8c72624e2b39bd0d5e4ac2f81.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Platinum,Exterior,Midnight Black Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5418/878/7b5915e640ce12d8e57e18391dac632e40b8899ffd2601a7d503357f75c4f690.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Platinum,Exterior,Ruby Flare Pearl *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5418/391/a553d00fcd5276eb109db0be1338b21961896a7438add73afe1885dd2dc55c9f.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Platinum,Exterior,Cypress,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5418/286/4388d29efb3d75ae6bc238be13bda2255c07cf56e4e395f4ae0b006e6accf861.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Platinum,Exterior,Blueprint,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sienna/5418/967/5b6a57df6bc72c192b174cb82e24ac17445a9dbd2d0d27e09ae9dd986726f90b.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Platinum,Interior,Black leather-trimmed,Included,N/A
Platinum,Interior,Macadamia leather-trimmed,Included,N/A
Platinum,Engine,2.5L Hybrid Engine,Included,N/A
Platinum,Transmission,Electronically controlled Continuously Variable Transmission (ECVT),Included,N/A
Platinum,Drivetrain,Front-Wheel Drive,Included,N/A
Platinum,Drivetrain,All-Wheel Drive,$760 MSRP,N/A
Platinum,Add-On,1500W inverter *,$300 MSRP,N/A
Platinum,Add-On,Digital rearview mirror with HomeLink® universal transceiver,$200 MSRP,N/A
Platinum,Add-On,Spare tire,$75 MSRP,N/A
